x,y,Slope12,DEM12,rainfall_intensity,Aspect_nakhon,raster_ndvi,distance_road,distance_drainage,distance_fault,Curvature_nakhon,NDWI_combine,nakhon_geology,S/N
591402.1875,1000526.938,4.044691086,-8,1194.990601,95.19442749,0.373049647,0,485.6225281,3071.346436,0.105901681,-0.36352095,10,-1
592119.6875,1000497.063,2.918994904,-8,1196.182495,113.1985931,0.399477035,485.6225281,686.7739868,3399.357666,-0.211803362,-0.338574529,143,-1
587127.25,1000228,3.618883133,25,1161.356567,154.9831085,0.354560763,1456.867554,686.7739868,1373.547974,-0.211803362,-0.342048228,77,-1
585393.375,1000377.438,7.929364681,141,1142.189575,293.1985779,0.311184317,485.6225281,1535.673218,1456.867554,-0.317705035,-0.300992548,28,-1
588442.625,1000287.813,2.290610075,-6,1170.801392,90,0.397106051,1085.88501,485.6225281,971.2450562,-0.105901681,-0.371228218,28,-1
582638.1875,1000249.313,23.68390274,227,1121.020508,142.3057556,0.456152081,2913.735107,686.7739868,485.6225281,0.211803362,-0.416745365,48,-1
599324.3125,999869.25,2.290610075,-10,1199.383179,59.03624344,0.382540703,0,1085.88501,3501.873779,0.211803362,-0.363607705,37,-1
599653.125,999331.125,2.429397106,-20,1208.947754,135,0.303906411,485.6225281,1085.88501,4177.48291,0.211803362,-0.294086218,37,-1
596783.25,999331.125,4.124517918,-12,1186.429932,71.56504822,0.389058441,1085.88501,686.7739868,3433.869873,0.105901681,-0.357631326,10,-1
592299.0625,999570.3125,2.290610075,-13,1190.06543,90,0.304637015,0,485.6225281,3399.357666,-0.529508412,-0.296649635,10,-1
593195.875,999241.4375,1.811248064,-9,1192.401855,180,0.37998575,0,971.2450562,4177.48291,-0.317705035,-0.355021745,10,-1
590116.75,999331.125,4.124517918,-11,1178.4823,236.3099365,0.420823127,1373.547974,485.6225281,1456.867554,-0.105901681,-0.389929265,10,-1
589309.5625,999390.9375,2.290610075,-8,1169.59082,270,0.397318572,1750.93689,0,485.6225281,-0.105901681,-0.365593255,28,-1
588323.0625,999689.875,1.620137453,-1,1165.264038,0,0.299866229,1535.673218,686.7739868,485.6225281,0,-0.294095874,28,-1
584167.6875,999809.4375,9.922273636,135,1126.682007,232.1250153,0.392422646,1456.867554,485.6225281,485.6225281,-0.317705035,-0.3724657,28,-1
585632.5,999271.375,4.044691086,106,1134.384277,56.30993271,0.413008302,0,1942.490112,1535.673218,0.211803362,-0.370034039,28,-1
583003.3125,999263.5625,25.7666378,214,1108.261597,176.0090942,0.424642026,2913.735107,485.6225281,1085.88501,0.953115165,-0.395016849,48,-1
590834.1875,999092,6.302976608,-7,1178.925293,98.13010406,0.204958841,971.2450562,686.7739868,2002.272949,0,-0.289213359,10,-1
584705.8125,999092,6.302976608,128,1118.463623,182.4895477,0.322960436,971.2450562,971.2450562,1373.547974,0,-0.319214791,28,-1
599204.6875,998793.0625,5.111089706,-16,1207.932129,258.6900635,0.348291457,0,485.6225281,4343.540039,-0.423606724,-0.326384872,10,-1
598158.375,999062.125,8.284176826,-12,1195.056885,284.0362549,0.369038939,971.2450562,485.6225281,3915.214111,0.529508412,-0.337030232,10,-1
594092.75,998793.0625,2.429397106,-11,1192.842163,293.1985779,0.313956469,0,485.6225281,4149.160645,-0.317705035,-0.302058339,10,-1
594870,998404.4375,3.237688065,-8,1195.019043,18.43494797,0.388276458,0,0,4397.499023,0.105901681,-0.361545861,10,-1
595766.8125,997985.875,0.810230672,-11,1200.033569,315,0.373074591,0,0,4880.445801,0.317705035,-0.34013781,142,-1
596663.6875,998045.6875,2.560638905,-12,1201.198975,153.4349518,0.368722022,0,0,4952.397461,-0.105901681,-0.350807399,10,-1
597829.5625,998284.8125,3.237688065,-12,1201.200562,215.537674,0.419338375,1085.88501,686.7739868,4397.499023,0.317705035,-0.388678968,10,-1
598875.875,998045.6875,4.124517918,-16,1214.620605,243.4349518,0.223813117,971.2450562,0,5070.047852,0.529508412,-0.203487352,10,-1
599683.0625,997926.125,3.618883133,-18,1223.324219,78.69007111,0.078635268,1085.88501,0,5429.424805,0.105901681,-0.243186027,10,-1
599832.5,997507.5625,0.810230672,-20,1228.874023,153.4349518,0.257748783,1085.88501,0,5867.799316,0,-0.259222448,37,-1
594302,997597.25,4.124517918,-18,1200.015747,0,0.328219473,485.6225281,686.7739868,5429.424805,-0.317705035,-0.310344815,10,-1
593435.0625,997716.8125,5.111089706,-13,1195.806152,135,0.31558159,485.6225281,485.6225281,5230.314453,-0.423606724,-0.31368199,10,-1
592508.3125,998284.8125,2.290610075,-10,1189.343018,270,0.433884859,971.2450562,0,4004.545898,-0.105901681,-0.401496917,10,-1
591641.375,998793.0625,6.936247826,-8,1185.584961,2.489552975,0.386812657,686.7739868,0,2953.926514,-0.105901681,-0.377052367,10,-1
583719.25,998793.0625,6.50463438,86,1109.655151,115.0168915,0.435349703,1942.490112,0,971.2450562,-0.63541007,-0.401941895,28,-1
587396.3125,998494.125,8.206727028,9,1139.334595,56.30993271,0.371615231,1085.88501,971.2450562,0,-0.105901681,-0.347502053,77,-1
589160.125,998793.0625,6.45483017,12,1165.334229,317.7263184,0.339505941,1750.93689,485.6225281,686.7739868,-0.317705035,-0.316702902,28,-1
590146.625,998374.5,2.290610075,-11,1171.769165,90,0.394745559,686.7739868,1373.547974,1750.93689,0.423606724,-0.367461622,28,-1
591372.3125,997866.3125,4.573921204,-9,1178.768066,149.0362396,0.343761474,0,485.6225281,2831.641602,-0.105901681,-0.312362045,141,-1
586021.1875,997776.625,6.842773438,34,1116.796021,87.70938873,0.364625245,0,1535.673218,485.6225281,-0.211803362,-0.354581118,28,-1
582308.0625,998885.5625,9.365158081,126,1098.642822,308.4180603,0.406570613,3399.357666,485.6225281,1085.88501,0.529508412,-0.371172726,48,-1
600041.75,996969.5,0,-18,1234.745605,341.5650635,0.255584121,686.7739868,0,6313.092773,0.105901681,-0.198694199,37,-1
598965.5625,996879.8125,2.429397106,-17,1226.471558,216.8699036,0.335255325,971.2450562,0,6006.818848,0.317705035,-0.31791991,10,-1
597859.4375,997029.25,2.429397106,-19,1219.660278,302.4711914,0.433086216,485.6225281,485.6225281,5847.669434,0,-0.401906699,10,-1
596813.125,996969.5,6.50463438,-15,1214.615356,108.4349518,0.427321851,0,485.6225281,5847.669434,0.211803362,-0.395418376,10,-1
595766.8125,997029.25,1.811248064,-10,1210.081177,144.462326,0.258806944,485.6225281,485.6225281,5847.669434,0.317705035,-0.256899595,10,-1
595168.9375,997148.8125,2.429397106,-18,1205.871582,60.94539642,0.382477999,485.6225281,971.2450562,5847.669434,-0.63541007,-0.338420033,10,-1
592478.4375,997208.625,4.355109692,-7,1191.430908,93.01278687,0.353440225,0,686.7739868,4397.499023,-0.211803362,-0.337233573,211,-1
593734,996730.3125,4.355109692,-13,1201.383667,161.5650482,0.4197146,485.6225281,485.6225281,5341.847656,-0.423606724,-0.387093514,10,-1
594630.8125,996401.5,2.429397106,-14,1207.72937,30.96375656,0.316659689,0,485.6225281,6313.092773,-0.423606724,-0.307564557,10,-1
595886.4375,996192.1875,2.290610075,-13,1221.398071,45,0.363558918,0,0,6816.037109,0.423606724,-0.331452549,10,-1
592000.125,996192.1875,1.811248064,-9,1190.983154,303.6900635,0.32359758,0,0,3884.980225,-0.105901681,-0.352975398,211,-1
591043.4375,996640.625,2.290610075,-5,1178.110474,341.5650635,0.46371448,0,485.6225281,2913.735107,0.105901681,-0.418445468,211,-1
589698.1875,996939.5625,2.560638905,-4,1159.855347,90,0.293698072,1085.88501,971.2450562,1535.673218,-0.317705035,-0.294364333,28,-1
590415.6875,996999.375,3.237688065,-8,1172.150146,156.8014069,0.053591214,485.6225281,0,2476.19873,-0.105901681,-0.0733658,28,-1
585871.6875,996790.125,5.419335842,44,1106.04126,239.0362396,0.43649286,686.7739868,686.7739868,0,0.211803362,-0.408833683,100,-1
582492.1875,996853.9375,13.67494583,199,1075.874878,16.18920708,0.383980185,3535.385254,0,0,-0.105901681,-0.366206914,100,-1
588990.875,996999.9375,15.68014145,20,1153.606689,177.8789063,0.393748254,1456.867554,1085.88501,1085.88501,-1.059016824,-0.365656018,140,-1
588260.6875,996671.375,15.68014145,121,1137.662109,200.2248535,0.410795987,686.7739868,485.6225281,0,0.211803362,-0.372374505,140,-1
588041.625,996123.75,21.61506844,68,1135.780029,85.81508636,0.402224511,485.6225281,686.7739868,0,-0.211803362,-0.382867962,140,-1
597112.0625,996012.8125,3.237688065,-21,1226.980225,45,0.351143688,0,0,6816.037109,-0.529508412,-0.327377856,10,-1
588771.5,995982.9375,4.124517918,14,1143.663086,191.3099365,0.312371492,485.6225281,1085.88501,485.6225281,0.211803362,-0.306801677,140,-1
591163.0625,995982.9375,0,-4,1179.203979,71.56504822,0.3627114,485.6225281,485.6225281,2913.735107,0.105901681,-0.399536461,211,-1
598278,995833.5,3.337110758,-14,1235.962646,315,0.142081872,0,0,6867.739746,0.211803362,-0.156590998,10,-1
599563.4375,995863.375,8.049467087,-16,1243.267212,85.23635864,0.284863412,0,0,7070.770508,-0.317705035,-0.275830835,10,-1
594571.0625,995295.375,6.50463438,-9,1222.915405,12.99461651,0.365928471,485.6225281,971.2450562,6387.367188,-0.211803362,-0.347833991,10,-1
593435.0625,995474.75,3.337110758,-6,1209.320068,45,0.374531716,0,485.6225281,5363.875977,0,-0.348643452,10,-1
592717.5625,995713.875,4.850090027,-1,1199.458374,216.2538452,0.357305884,0,485.6225281,4397.499023,0.105901681,-0.343576193,10,-1
590206.4375,995773.6875,0.810230672,-3,1166.302612,111.8014069,0.436119258,0,0,2002.272949,0.211803362,-0.397028834,28,-1
585572.75,995713.875,3.337110758,19,1091.895874,144.462326,0.427989036,1535.673218,0,0,-0.105901681,-0.393367857,100,-1
586439.6875,995295.375,2.560638905,10,1096.930298,168.6900635,0.431218326,1373.547974,485.6225281,485.6225281,0.211803362,-0.392996907,140,-1
587274.9375,995795.125,20.18824959,29,1117.241577,252.0720825,0.331078827,485.6225281,1085.88501,0,-0.529508412,-0.304981381,140,-1
586398.6875,995868.1875,39.42677689,21,1103.733521,240.3912201,0.310882896,971.2450562,0,485.6225281,-6.142297745,-0.281399459,140,-1
599832.5,994727.375,2.290610075,-16,1267.556519,90,0.39415592,485.6225281,1456.867554,8605.25293,0,-0.337596774,10,-1
598816.0625,994936.625,4.044691086,-11,1253.172241,341.5650635,0.380511403,0,1085.88501,7905.361816,0,-0.34507218,10,-1
597859.4375,994846.9375,1.811248064,-13,1246.359863,251.5650482,0.181457028,0,686.7739868,7785.121582,-0.317705035,-0.265951991,10,-1
596753.375,994876.8125,1.811248064,-14,1240.180908,153.4349518,0.427137077,485.6225281,0,7785.121582,0.105901681,-0.426258385,10,-1
595946.1875,995026.3125,2.918994904,-18,1234.438965,239.0362396,0.292791903,485.6225281,686.7739868,7785.121582,-0.317705035,-0.294176489,10,-1
589817.8125,995056.1875,2.290610075,1,1159.201294,-1,0.407103717,485.6225281,485.6225281,1750.93689,0.317705035,-0.309236377,28,-1
587216.9375,995086.125,2.290610075,7,1115.593506,153.4349518,0.449196428,686.7739868,1373.547974,0,0.105901681,-0.342294574,140,-1
588143.6875,994996.4375,4.355109692,-1,1134.100342,6.340191841,0.404201001,0,1535.673218,971.2450562,-0.423606724,-0.405449033,28,-1
589219.875,994667.5625,3.618883133,-1,1153.034668,258.6900635,0.414128482,686.7739868,485.6225281,1750.93689,0.105901681,-0.38258037,28,-1
584705.8125,994548,2.918994904,25,1067.716919,135,0.380856454,2831.641602,0,1373.547974,0.211803362,-0.35382846,100,-1
585363.5,994667.5625,5.710593224,21,1075.57605,102.9946136,0.371884853,2428.112549,0,1085.88501,-0.105901681,-0.35562396,100,-1
593315.4375,994757.25,2.290610075,-1,1213.978149,163.6104584,0.297387153,971.2450562,1456.867554,5070.047852,0.741311789,-0.292668879,10,-1
594242.1875,994637.6875,2.290610075,-17,1224.383667,18.43494797,0.41552031,971.2450562,1456.867554,6006.818848,-0.317705035,-0.391699374,10,-1
595139.0625,994338.75,9.398914337,-13,1241.388306,75.25643921,0.391752213,485.6225281,1085.88501,7070.770508,-0.211803362,-0.364192277,10,-1
591875.1875,995137.9375,20.48723793,65,1197.19519,255.2564392,0.359605163,485.6225281,686.7739868,4004.545898,0.423606724,-0.332233638,28,-1
589578.625,993950.125,4.916665554,23,1162.846191,333.4349365,0.338902742,686.7739868,0,2428.112549,0.63541007,-0.325148553,28,-1
587784.9375,994009.875,0.810230672,38,1125.548096,75.96375275,0.381124109,485.6225281,1456.867554,1085.88501,0.211803362,-0.350910336,28,-1
584855.25,993083.1875,8.089083672,35,1062.359131,66.03751373,0.393819004,3535.385254,0,2615.157227,0.847213447,-0.363477677,100,-1
582284.3125,993232.625,0.810230672,56,1055.583862,120.9637527,0.440918207,4004.545898,1373.547974,2002.272949,-0.211803362,-0.389187336,100,-1
583450.1875,993113.0625,4.916665554,40,1055.503174,64.44003296,0.341510683,3884.980225,971.2450562,2428.112549,-0.105901681,-0.316100538,100,-1
584436.75,993471.8125,4.044691086,29,1052.908691,176.1859283,0.466259062,3792.833252,485.6225281,2428.112549,0,-0.419450313,100,-1
588681.8125,993950.125,2.429397106,19,1145.539307,51.34019089,0.360409468,0,686.7739868,1750.93689,0.317705035,-0.339004099,28,-1
593435.0625,993950.125,,,1225.324341,69.44395447,0.413233906,971.2450562,1942.490112,5684.065918,-0.423606724,-0.385155737,10,-1
594212.3125,993890.3125,2.429397106,-17,1234.258301,198.4349518,0.396986395,971.2450562,1750.93689,6142.692871,-0.105901681,-0.369995356,10,-1
595079.25,993651.1875,2.560638905,-15,1248.14917,26.56505203,0.341908962,485.6225281,686.7739868,7219.297852,0.105901681,-0.308494449,137,-1
594062.8125,993232.625,4.355109692,-15,1247.75293,81.86989594,0.387532055,0,971.2450562,6142.692871,-0.105901681,-0.360276967,10,-1
593285.5625,992754.3125,5.878250122,3,1245.6604,200.5560455,0.396580577,485.6225281,485.6225281,5070.047852,-0.317705035,-0.370604396,10,-1
595976.0625,994219.1875,2.290610075,-21,1247.80957,180,0.266739845,485.6225281,485.6225281,8009.091797,-0.211803362,-0.259066969,10,-1
596813.125,994159.375,5.111089706,-16,1254.113647,186.3401947,0.435151696,485.6225281,0,8754.68457,0.529508412,-0.406478018,10,-1
597919.25,993980,4.044691086,-9,1260.616943,278.1300964,0.338472068,485.6225281,971.2450562,8754.68457,0.105901681,-0.323738962,10,-1
598995.4375,993980,2.290610075,-14,1267.463257,278.1300964,0.397504836,0,1373.547974,8861.779297,0.423606724,-0.371512681,36,-1
600161.375,993621.25,6.842773438,-10,1285.560425,101.3099289,0.276571989,0,2060.321777,9675.959961,-0.317705035,-0.247771442,36,-1
600011.875,992784.1875,2.429397106,-15,1296.911987,18.43494797,0.253415078,0,1085.88501,10483.14941,0.317705035,-0.272204727,36,-1
599085.125,992903.8125,2.290610075,-16,1282.325439,303.6900635,0.295835376,485.6225281,686.7739868,9821.107422,-0.105901681,-0.289591581,36,-1
597919.25,992873.875,1.811248064,-11,1283.043091,300.9637451,0.332332551,0,0,9821.107422,-0.63541007,-0.320953965,36,-1
596962.625,992873.875,1.145762801,-19,1276.13623,315,0.093682155,0,485.6225281,8861.779297,0.105901681,-0.10175515,10,-1
595976.0625,993292.4375,5.419335842,-17,1261.936035,180,0.40329054,0,0,8009.091797,-0.317705035,-0.377293527,10,-1
592116.9375,992866.5,14.5535574,161,1231.10022,190.4077148,0.362335175,485.6225281,0,4149.160645,1.059016824,-0.384901822,33,-1
591745.375,994055.4375,11.14330101,43,1198.04126,36.25383759,0.393589944,971.2450562,971.2450562,3915.214111,-0.423606724,-0.359585047,33,-1
590928,993312.375,34.42750168,197,1198.333496,340.3461609,0.410448849,0,0,3501.873779,0.423606724,-0.37600854,33,-1
586469.375,993535.25,20.7804184,171,1094.319946,101.7251129,0.437570155,2002.272949,1373.547974,1750.93689,-1.059016824,-0.404466003,33,-1
581287.3125,993349,28.54879189,147,1054.973755,56.16487885,0.427119434,4343.540039,2060.321777,2002.272949,-0.529508412,-0.386884719,100,-1
582273.125,994261.75,14.13292122,126,1054.193848,142.4958649,0.436944455,4952.397461,2060.321777,1085.88501,0.953115165,-0.40113759,139,-1
583076.3125,993641.0625,24.51631355,74,1053.959839,128.4801941,0.495907724,4397.499023,1535.673218,1750.93689,0,-0.449574918,100,-1
587640.0625,993349,16.61135101,149,1130.340576,313.854248,0.364582092,971.2450562,485.6225281,2002.272949,0.529508412,-0.331570148,33,-1
588224.1875,993275.9375,11.87283707,144,1140.9823,79.15969086,0.426519811,485.6225281,686.7739868,1942.490112,0.847213447,-0.350474387,33,-1
588844.875,993056.9375,23.30701447,89,1151.351685,343.35495,0.390814602,0,485.6225281,2002.272949,0,-0.357111245,33,-1
589502.0625,992910.875,8.398939133,117,1169.088623,313.3634338,0.396662593,0,485.6225281,2428.112549,0.317705035,-0.366297036,33,-1
590232.25,993275.9375,20.36564255,100,1179.12854,284.1842957,0.363750726,0,485.6225281,2747.095947,0,-0.345125556,33,-1
590597.3125,994115.6875,18.08168221,45,1181.202393,273.0127869,0.300532013,971.2450562,686.7739868,3109.501465,0.529508412,-0.28847146,33,-1
592495.8125,994225.25,7.253560543,69,1212.972168,329.0362549,0.379569799,971.2450562,1373.547974,4782.827148,0.63541007,-0.345814496,33,-1
592897.4375,993312.5,8.984876633,96,1238.410889,150.2551117,0.342521787,0,971.2450562,5230.314453,0.741311789,-0.323182553,33,-1
586179.625,993020.375,20.67446327,217,1096.862305,306.5449829,0.379793912,2171.77002,1373.547974,2171.77002,0.529508412,-0.342699409,33,-1
584376.9375,992455.375,2.918994904,31,1064.06604,288.4349365,0.29099381,3399.357666,0,2428.112549,0.211803362,-0.299964726,33,-1
582762.625,992485.25,13.49573326,53,1059.218506,273.50354,0.381849587,3433.869873,686.7739868,2615.157227,0.211803362,-0.364813238,100,-1
594122.625,992425.5,3.618883133,-8,1254.709229,299.744873,0.292158902,485.6225281,485.6225281,6006.818848,0,-0.288259119,10,-1
594810.1875,992664.625,2.560638905,-10,1262.092529,153.4349518,0.380254656,485.6225281,485.6225281,6953.056641,0,-0.354705513,10,-1
596095.6875,992246.125,1.811248064,-16,1276.524048,0,0.243686825,0,485.6225281,7830.428223,0.317705035,-0.245711565,10,-1
598337.75,992246.125,2.429397106,-14,1294.270996,288.4349365,0.251374841,485.6225281,0,10244.21875,-0.105901681,-0.244777426,36,-1
599503.6875,992246.125,5.111089706,-15,1301.189087,239.0362396,0.294548333,485.6225281,485.6225281,10858.84961,-0.423606724,-0.213623956,108,-1
581652.4375,992618.8125,15.79316902,169,1057.317505,86.5317688,0.398073941,3915.214111,1750.93689,2476.19873,-0.105901681,-0.390196949,100,-1
592313.3125,992436.25,15.81191254,55,1231.10022,214.5922852,0.36335814,485.6225281,0,4149.160645,-0.423606724,-0.335702389,33,-1
585303.4375,992253.6875,17.69586182,217,1087.091553,293.5522766,0.421029627,2913.735107,686.7739868,2171.77002,0.423606724,-0.382473797,33,-1
584974.8125,991596.5,13.12884617,289,1087.591919,355.9143982,0.374631494,2428.112549,686.7739868,1535.673218,0.741311789,-0.344198018,33,-1
582583.25,991947.1875,9.398914337,76,1063.050903,25.70995331,0.42509681,3071.346436,686.7739868,2428.112549,-0.317705035,-0.401533097,100,-1
593435.0625,992066.75,3.337110758,-4,1257.164307,270,0.341293842,971.2450562,0,5429.424805,0.105901681,-0.328244269,33,-1
595049.375,991887.375,1.811248064,-12,1276.078979,234.462326,0.291121453,686.7739868,485.6225281,6816.037109,-0.211803362,-0.279625267,10,-1
593883.4375,991349.25,0.810230672,-8,1273.812256,101.3099289,0.353181541,1456.867554,971.2450562,5827.470215,-0.211803362,-0.330702156,10,-1
594391.6875,991767.8125,0,-15,1271.932495,149.0362396,0.418402612,1085.88501,485.6225281,6331.743164,-0.105901681,-0.396018356,10,-1
596035.875,991558.5,4.124517918,-13,1283.951782,45,0.395276845,0,485.6225281,7785.121582,-0.423606724,-0.357215405,10,-1
597171.875,992096.625,2.290610075,-13,1283.727539,233.1300964,0.278583795,0,971.2450562,8794.998047,0.211803362,-0.2830742,10,-1
599832.5,991349.25,2.290610075,-9,1320.46814,198.4349518,0.337413698,0,485.6225281,11654.94043,0.105901681,-0.30735451,36,-1
598576.9375,991648.1875,6.50463438,-12,1302.180542,23.19859123,0.368132859,0,485.6225281,10209.62891,-0.317705035,-0.34463957,36,-1
597680.0625,991409.0625,1.811248064,-9,1303.031128,45,0.296834111,0,1373.547974,9226.828125,0.211803362,-0.279084563,10,-1
591299.5,991454.625,29.47317314,132,1226.748779,167.4711914,0.421649337,1456.867554,1085.88501,2953.926514,0.211803362,-0.381739467,33,-1
592191.25,991677.5625,31.73872566,122,1242.572754,330.5241089,0.355055362,1456.867554,485.6225281,3915.214111,0,-0.322125137,33,-1
589739,991677.5625,13.71932697,146,1182.71228,137.4895477,0.405063748,1456.867554,686.7739868,1535.673218,0,-0.376626074,33,-1
590630.75,991380.3125,14.04702377,56,1224.602295,206.5650482,0.43015483,1942.490112,1750.93689,2428.112549,-0.317705035,-0.394084692,33,-1
584244.625,991779.0625,21.61506844,156,1081.332642,351.8699036,0.405958891,2428.112549,485.6225281,1456.867554,0.317705035,-0.369015902,33,-1
583770,991377.4375,30.73752594,215,1085.022827,312.2208252,0.355608195,1942.490112,686.7739868,971.2450562,0.529508412,-0.327527255,33,-1
581798.5,991414,21.80140877,192,1072.352905,87.92996979,0.442435175,2428.112549,485.6225281,1750.93689,-0.317705035,-0.407982111,100,-1
588516.25,991925.125,11.30993271,106,1160.37146,232.1250153,0.368728131,971.2450562,485.6225281,1085.88501,-0.423606724,-0.337107688,33,-1
587676.5625,991779.0625,10.77250862,107,1145.18103,167.4711914,0.410506099,1750.93689,0,686.7739868,-0.317705035,-0.378783315,33,-1
585595.5,991340.9375,15.35444164,161,1112.545166,186.5819397,0.349396706,1942.490112,1456.867554,1373.547974,-0.423606724,-0.340663373,33,-1
596035.875,991169.875,1.811248064,-13,1291.492798,260.5376892,0.432945341,0,485.6225281,7769.960449,0.105901681,-0.397475928,10,-1
582902.5625,991083.0625,8.984876633,99,1077.430664,300.9637451,0.424489349,2002.272949,0,1373.547974,-0.741311789,-0.389182568,33,-1
582346.125,991158.375,25.68943977,112,1074.720337,136.4144287,0.436455458,2171.77002,0,1535.673218,-0.529508412,-0.404042423,100,-1
587347.9375,991158.375,17.29910851,114,1141.570435,223.8065033,0.400639504,1942.490112,485.6225281,485.6225281,-0.423606724,-0.367714614,33,-1
586439.6875,989615.375,3.237688065,19,1147.211548,142.1250153,0.348143637,485.6225281,485.6225281,686.7739868,-0.423606724,-0.326099157,10,-1
587366.4375,990093.6875,4.355109692,19,1156.924805,210.9637604,0.387713701,971.2450562,0,0,0.423606724,-0.364776284,26,-1
588352.9375,990542.125,1.811248064,28,1168.858643,141.3401947,0.356003881,1456.867554,0,0,0.105901681,-0.336936951,26,-1
589608.5,990452.4375,2.560638905,8,1221.56604,201.8014069,0.408338249,971.2450562,485.6225281,1535.673218,-0.211803362,-0.383038223,26,-1
591163.0625,990183.375,7.20912075,9,1245.687378,10.00797939,0.428480446,1373.547974,1085.88501,2953.926514,0,-0.379130125,33,-1
592119.6875,989824.625,8.206727028,12,1267.896851,135,0.349060088,971.2450562,485.6225281,4004.545898,0,-0.31991446,33,-1
592896.9375,989734.9375,0.810230672,6,1281.952393,258.6900635,0.325608671,485.6225281,485.6225281,4952.397461,0,-0.313233316,33,-1
595258.625,990870.9375,4.573921204,-3,1290.324219,180,0.299262226,485.6225281,0,6798.715332,0.317705035,-0.297261089,10,-1
595198.8125,989854.5625,1.811248064,-8,1305.473145,78.69007111,0.211890996,0,485.6225281,6867.739746,0,-0.230629906,10,-1
593584.5,989615.375,14.13292122,-1,1288.416382,358.6677856,0.226258397,485.6225281,485.6225281,5429.424805,-0.317705035,-0.25202772,10,-1
594391.6875,989944.1875,3.337110758,-1,1300.153076,120.9637527,0.357402295,0,0,6387.367188,0.423606724,-0.332620174,10,-1
594272.0625,990930.75,0.810230672,-14,1280.337769,168.6900635,0.416416973,1085.88501,686.7739868,5827.470215,-0.105901681,-0.375025362,10,-1
599832.5,990362.75,5.111089706,-10,1341.153809,113.1985931,0.342188448,0,485.6225281,11665.05371,0.317705035,-0.296387106,36,-1
599025.375,989645.25,4.355109692,-15,1338.078735,225,0.252640337,485.6225281,485.6225281,10727.75195,0.105901681,-0.294741541,36,-1
598786.1875,990811.1875,6.50463438,-14,1321.930542,113.1985931,0.348063707,485.6225281,0,10683.69531,0.105901681,-0.32291308,36,-1
597889.375,990302.9375,0,-8,1323.194336,108.4349518,0.385176092,485.6225281,1085.88501,9724.583984,0.211803362,-0.35371083,36,-1
596125.5625,990004,4.714065075,-12,1307.07251,288.4349365,0.34529689,0,971.2450562,7785.121582,0.211803362,-0.320113957,10,-1
592488.5,990785.8125,18.4572773,108,1261.755981,277.7651672,0.346899539,1535.673218,1456.867554,4370.602539,-0.317705035,-0.314927071,33,-1
583422.6875,990042.75,7.641405106,102,1097.564209,148.3925018,0.391649961,971.2450562,971.2450562,485.6225281,0.317705035,-0.386058718,33,-1
581862.1875,989671.1875,27.47443199,142,1093.461914,109.0256042,0.478905469,1373.547974,485.6225281,686.7739868,0.105901681,-0.430962086,33,-1
586766.625,990785.8125,13.87336922,88,1139.334839,124.2157059,0.441208631,1456.867554,686.7739868,485.6225281,-0.105901681,-0.403497458,33,-1
581639.25,990488.5625,6.50463438,133,1076.19519,94.39870453,0.430389494,2428.112549,485.6225281,1750.93689,-0.423606724,-0.39956212,33,-1
583794.25,990785.8125,12.77391338,249,1093.533081,216.2538452,0.344794095,1456.867554,1085.88501,485.6225281,0,-0.341885448,33,-1
584463.6875,990610.75,13.49573326,149,1099.107666,191.9761353,0.474440336,1456.867554,1085.88501,485.6225281,-0.211803362,-0.429588675,33,-1
582857.25,990026.625,25.81470108,143,1093.241577,258.9298096,0.403158784,1085.88501,686.7739868,485.6225281,0.211803362,-0.365645558,33,-1
581506.375,989917.0625,32.60017776,180,1089.823608,193.8286438,0.424357712,1456.867554,485.6225281,1085.88501,0.741311789,-0.387161672,33,-1
582784.25,989698,11.30993271,115,1101.636353,211.7594757,0.428782076,686.7739868,485.6225281,0,0.423606724,-0.391744465,33,-1
580520.5625,988389.6875,4.124517918,53,1100.721802,143.1300964,0.4347184,0,0,2171.77002,-0.211803362,-0.399876505,26,-1
581806,988808.1875,5.111089706,35,1102.940063,127.4053574,0.412808657,485.6225281,485.6225281,686.7739868,-0.63541007,-0.38411659,26,-1
582732.75,988927.8125,3.237688065,28,1119.111572,203.1985931,0.398208767,0,0,485.6225281,0.105901681,-0.366768181,26,-1
583838.8125,989465.875,2.560638905,27,1120.85022,116.5650482,0.448097587,0,0,485.6225281,-0.105901681,-0.418568522,26,-1
584646,988897.875,5.111089706,26,1143.071411,75.96375275,0.393467158,485.6225281,485.6225281,1373.547974,0,-0.373281479,26,-1
585243.875,989077.25,3.618883133,34,1140.643677,50.71059418,0.287424266,0,485.6225281,1373.547974,0.211803362,-0.299900502,26,-1
586828.3125,988838.125,2.560638905,18,1162.94873,5.194428921,0.411523491,0,485.6225281,1456.867554,0.211803362,-0.377254844,10,-1
588382.8125,989436,4.044691086,10,1184.509155,186.3401947,0.374455512,0,485.6225281,1373.547974,-0.105901681,-0.348813623,10,-1
589817.8125,989316.4375,6.50463438,11,1236.661987,278.9726257,0.351002544,0,0,2060.321777,-0.211803362,-0.329000562,26,-1
590654.8125,989196.875,7.20912075,9,1252.318604,81.86989594,0.362662703,485.6225281,0,2831.641602,-0.63541007,-0.343289942,26,-1
591790.8125,989017.5,0,-1,1267.723511,315,0.338633686,485.6225281,485.6225281,3698.390869,-0.211803362,-0.352277517,10,-1
